Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Furnished,Open_fire,Terrace,Terrace_Area,Garden,Garden_Area,Surface_of_the_Land,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Disabled_Access,Lift
309500.0,8760,HOUSE,HOUSE,TO_RENOVATE,3.0,168.0,False,,,,,,,,773.0,4.0,,0.0,0.0
305000.0,1501,APARTMENT,APARTMENT,,2.0,112.0,False,,,,,,,,,,,,
449000.0,2100,HOUSE,HOUSE,GOOD,5.0,185.0,False,,,,,1.0,77.0,77.0,0.0,2.0,,,
119000.0,4041,HOUSE,HOUSE,TO_RENOVATE,2.0,134.0,False,0.0,1.0,,,1.0,84.0,84.0,189.0,3.0,0.0,0.0,0.0
1279000.0,9000,HOUSE,HOUSE,AS_NEW,4.0,247.0,True,0.0,,1.0,,,,,820.0,4.0,1.0,,
269000.0,1620,APARTMENT,APARTMENT,AS_NEW,1.0,70.0,True,0.0,,1.0,10.0,,,,,2.0,0.0,0.0,0.0
569000.0,3001,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,221.0,False,,,,,,,,90.0,,,,
,2050,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
295000.0,8660,APARTMENT,APARTMENT,GOOD,2.0,88.0,False,,,1.0,8.0,1.0,8.0,8.0,,,,0.0,1.0
235000.0,2030,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,130.0,False,,,,,1.0,60.0,60.0,120.0,2.0,,,
1595000.0,8300,HOUSE,VILLA,JUST_RENOVATED,4.0,188.0,True,0.0,,1.0,,,,,600.0,3.0,0.0,1.0,0.0
299000.0,9100,APARTMENT,DUPLEX,AS_NEW,3.0,146.0,False,,,,,1.0,11.0,11.0,,3.0,,0.0,0.0
569000.0,9000,HOUSE,HOUSE,GOOD,3.0,157.0,False,0.0,,,,1.0,55.0,55.0,156.0,,,,
135000.0,8370,APARTMENT,APARTMENT,,1.0,40.0,False,1.0,,1.0,4.0,,,,,,,,1.0
269000.0,4420,HOUSE,MIXED_USE_BUILDING,GOOD,3.0,164.0,False,0.0,,,,,,,75.0,3.0,0.0,0.0,0.0
1595000.0,3000,HOUSE,MANSION,GOOD,11.0,268.0,False,1.0,,1.0,,,,,120.0,,,,
445000.0,3080,HOUSE,HOUSE,,4.0,223.0,False,0.0,,1.0,38.0,,,,1478.0,3.0,0.0,0.0,0.0
,9940,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
444000.0,1000,APARTMENT,APARTMENT,AS_NEW,2.0,104.0,True,0.0,,1.0,8.0,,,,,4.0,0.0,0.0,1.0
899000.0,8300,HOUSE,VILLA,AS_NEW,4.0,318.0,False,,,1.0,30.0,,,,1229.0,4.0,,1.0,0.0
319000.0,9990,HOUSE,APARTMENT_BLOCK,,4.0,218.0,False,0.0,,1.0,20.0,1.0,1050.0,1050.0,1050.0,2.0,0.0,0.0,0.0
995000.0,9200,HOUSE,VILLA,AS_NEW,5.0,314.0,False,0.0,,1.0,,1.0,1605.0,1605.0,2125.0,4.0,0.0,,0.0
199000.0,2020,APARTMENT,DUPLEX,,2.0,90.0,True,0.0,,1.0,3.0,,,,,2.0,0.0,0.0,0.0
995000.0,1040,APARTMENT,PENTHOUSE,AS_NEW,3.0,220.0,True,0.0,,1.0,25.0,,,,,3.0,0.0,0.0,1.0
499000.0,2960,HOUSE,HOUSE,GOOD,4.0,273.0,False,,1.0,,,,,,990.0,4.0,,,
285000.0,1000,APARTMENT,APARTMENT,GOOD,1.0,79.0,False,0.0,,,,,,,,2.0,0.0,1.0,1.0
425000.0,9700,HOUSE,HOUSE,GOOD,2.0,140.0,False,,,1.0,,,,,902.0,,,,
295000.0,8310,HOUSE,HOUSE,GOOD,3.0,135.0,False,,1.0,1.0,25.0,1.0,86.0,86.0,217.0,3.0,0.0,0.0,0.0
329000.0,9050,HOUSE,HOUSE,TO_RENOVATE,3.0,115.0,False,0.0,,,,,,,137.0,,,,
385000.0,2610,HOUSE,HOUSE,,4.0,183.0,False,0.0,,,,,,,204.0,2.0,0.0,0.0,0.0
515000.0,8793,HOUSE,HOUSE,JUST_RENOVATED,6.0,354.0,False,1.0,,,,,,,770.0,,,,
319000.0,4500,HOUSE,HOUSE,GOOD,3.0,177.0,False,,1.0,1.0,,,,,886.0,4.0,,,
495000.0,1030,HOUSE,HOUSE,GOOD,6.0,303.0,False,,,1.0,19.0,,,,77.0,,,,
275000.0,1150,APARTMENT,APARTMENT,GOOD,2.0,78.0,True,,,1.0,6.0,,,,,2.0,0.0,0.0,0.0
199000.0,2861,APARTMENT,SERVICE_FLAT,AS_NEW,1.0,66.0,True,,,1.0,16.0,,,,,4.0,,1.0,1.0
299000.0,9000,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,86.0,False,0.0,,,,,,,,,,,
310000.0,9982,HOUSE,HOUSE,TO_RENOVATE,3.0,151.0,False,,,,,,,,805.0,4.0,,0.0,0.0
440000.0,4000,HOUSE,MIXED_USE_BUILDING,GOOD,2.0,232.0,False,0.0,,,,,,,0.0,3.0,0.0,0.0,0.0
175000.0,5060,APARTMENT,APARTMENT,,3.0,141.0,False,,,,,,,,,4.0,,,
398000.0,9550,HOUSE,HOUSE,AS_NEW,3.0,220.0,False,0.0,,1.0,35.0,1.0,800.0,800.0,941.0,3.0,0.0,0.0,0.0
185000.0,1470,HOUSE,HOUSE,TO_RENOVATE,2.0,142.0,False,0.0,,1.0,,1.0,140.0,140.0,282.0,3.0,0.0,1.0,0.0
369000.0,9290,HOUSE,HOUSE,JUST_RENOVATED,4.0,267.0,False,0.0,,1.0,,,,,249.0,2.0,,0.0,0.0
985000.0,8300,APARTMENT,PENTHOUSE,AS_NEW,2.0,70.0,True,0.0,,1.0,,,,,,2.0,0.0,0.0,1.0
389000.0,2550,HOUSE,HOUSE,GOOD,3.0,163.0,False,,,1.0,,1.0,130.0,130.0,215.0,3.0,,,
294150.0,2650,APARTMENT,SERVICE_FLAT,AS_NEW,1.0,63.0,False,0.0,,1.0,20.0,,,,,,,,
289000.0,2160,APARTMENT,APARTMENT,,2.0,76.0,False,,,1.0,4.0,,,,,2.0,,,1.0
310000.0,2627,APARTMENT,DUPLEX,,3.0,140.0,False,0.0,,,,1.0,95.0,95.0,,3.0,0.0,0.0,0.0
263000.0,7540,HOUSE,VILLA,TO_BE_DONE_UP,3.0,140.0,False,,1.0,,,,,,649.0,4.0,,,
174000.0,9160,APARTMENT,APARTMENT,AS_NEW,1.0,,False,1.0,,1.0,,,,,,4.0,0.0,1.0,1.0
495000.0,9200,HOUSE,HOUSE,,2.0,302.0,False,0.0,,,,,,,2770.0,3.0,0.0,0.0,0.0
349000.0,3570,HOUSE,HOUSE,,4.0,218.0,True,0.0,,1.0,,,,,165.0,2.0,0.0,0.0,0.0
199000.0,7180,HOUSE,HOUSE,AS_NEW,2.0,154.0,False,,,1.0,,,,,422.0,2.0,,,
395000.0,9000,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,170.0,False,,,,,,,,71.0,3.0,,0.0,0.0
539000.0,9820,APARTMENT,APARTMENT,AS_NEW,1.0,108.0,False,0.0,,1.0,25.0,,,,,,,,1.0
2250000.0,2640,HOUSE,APARTMENT_BLOCK,JUST_RENOVATED,16.0,660.0,False,,,1.0,,,,,0.0,,,,1.0
599000.0,9990,HOUSE,VILLA,GOOD,3.0,155.0,False,,,,,,,,627.0,4.0,,0.0,0.0
298000.0,3600,APARTMENT,APARTMENT,TO_BE_DONE_UP,2.0,131.0,False,,,1.0,14.0,,,,,,,0.0,0.0
245000.0,8400,APARTMENT,APARTMENT,,2.0,87.0,False,,,1.0,1.0,,,,,,,,1.0
125000.0,2880,HOUSE,HOUSE,,2.0,82.0,False,0.0,,,,,,,73.0,2.0,0.0,0.0,0.0
358500.0,8470,APARTMENT,APARTMENT,GOOD,3.0,128.0,True,0.0,,1.0,12.0,,,,,,,,1.0
398000.0,8800,HOUSE,HOUSE,GOOD,3.0,143.0,False,,,,,,,,277.0,,,,
225000.0,8770,HOUSE,HOUSE,TO_RENOVATE,3.0,220.0,False,,,1.0,,,,,502.0,,,,
1085000.0,2930,APARTMENT,GROUND_FLOOR,JUST_RENOVATED,2.0,193.0,True,0.0,,1.0,70.0,1.0,10000.0,10000.0,,2.0,0.0,,1.0
259000.0,9420,HOUSE,HOUSE,TO_BE_DONE_UP,2.0,177.0,True,,,1.0,,,,,360.0,4.0,0.0,0.0,0.0
749990.0,2018,HOUSE,APARTMENT_BLOCK,TO_BE_DONE_UP,4.0,292.0,False,,,,,,,,73.0,3.0,,,
199000.0,8400,APARTMENT,APARTMENT,,1.0,45.0,False,0.0,,1.0,3.0,,,,,,,,1.0
345000.0,1410,APARTMENT,SERVICE_FLAT,AS_NEW,1.0,54.0,True,0.0,,1.0,12.0,,,,,2.0,0.0,1.0,1.0
2350000.0,9080,HOUSE,FARMHOUSE,AS_NEW,3.0,350.0,True,0.0,,1.0,,,,,35090.0,4.0,0.0,0.0,0.0
199000.0,9470,APARTMENT,APARTMENT,GOOD,1.0,64.0,False,,,1.0,,,,,,,,,1.0
419000.0,9000,APARTMENT,GROUND_FLOOR,AS_NEW,3.0,92.0,True,1.0,,1.0,45.0,1.0,45.0,45.0,,2.0,0.0,1.0,0.0
370658.0,1800,APARTMENT,APARTMENT,AS_NEW,2.0,117.0,False,0.0,,1.0,7.0,,,,,4.0,0.0,0.0,1.0
285000.0,8430,APARTMENT,APARTMENT,JUST_RENOVATED,3.0,102.0,False,,,1.0,,,,,,,,,
340000.0,8551,HOUSE,HOUSE,TO_RENOVATE,5.0,255.0,False,,,1.0,45.0,1.0,600.0,600.0,1200.0,4.0,,,
450000.0,9230,HOUSE,HOUSE,AS_NEW,4.0,158.0,True,0.0,,1.0,12.0,1.0,55.0,55.0,225.0,3.0,0.0,0.0,0.0
500000.0,5000,HOUSE,MANSION,GOOD,8.0,350.0,False,,,1.0,10.0,1.0,166.0,166.0,166.0,2.0,,,
420000.0,8792,HOUSE,HOUSE,,0.0,332.0,False,,,,,,,,413.0,,,,
139000.0,4100,HOUSE,MIXED_USE_BUILDING,TO_RENOVATE,2.0,115.0,False,0.0,,,,,,,60.0,2.0,0.0,0.0,0.0
1190000.0,1180,APARTMENT,PENTHOUSE,GOOD,4.0,250.0,False,,1.0,1.0,70.0,,,,,3.0,0.0,1.0,1.0
199000.0,4141,APARTMENT,DUPLEX,GOOD,3.0,120.0,False,0.0,,1.0,3.0,,,,,2.0,0.0,,0.0
390000.0,2930,HOUSE,HOUSE,GOOD,3.0,148.0,True,0.0,,1.0,20.0,1.0,260.0,260.0,375.0,3.0,0.0,0.0,0.0
910000.0,2630,HOUSE,HOUSE,AS_NEW,3.0,241.0,True,,,1.0,49.0,,,,1544.0,3.0,,0.0,0.0
140000.0,8200,APARTMENT,KOT,AS_NEW,1.0,18.0,False,,,,,,,,,,,0.0,0.0
875000.0,1150,APARTMENT,PENTHOUSE,JUST_RENOVATED,2.0,187.0,True,0.0,,1.0,25.0,,,,,2.0,0.0,,1.0
589000.0,8800,HOUSE,HOUSE,GOOD,6.0,324.0,False,,,1.0,,,,,810.0,,,,
245000.0,6464,HOUSE,HOUSE,,3.0,239.0,False,0.0,,,,1.0,1700.0,1700.0,2200.0,3.0,,,
199000.0,7370,HOUSE,HOUSE,AS_NEW,4.0,155.0,True,0.0,,1.0,9.0,1.0,285.0,285.0,0.0,3.0,0.0,0.0,0.0
219000.0,1070,APARTMENT,APARTMENT,TO_RENOVATE,3.0,105.0,False,0.0,,1.0,7.0,,,,,3.0,0.0,1.0,1.0
269000.0,6800,APARTMENT,APARTMENT,,2.0,78.0,False,,,1.0,,,,,,,1.0,,1.0
699000.0,9260,HOUSE,HOUSE,TO_RENOVATE,3.0,183.0,False,0.0,,,,1.0,5110.0,5110.0,6080.0,4.0,0.0,0.0,0.0
380000.0,9800,APARTMENT,APARTMENT,AS_NEW,2.0,96.0,True,0.0,,1.0,15.0,,,,,2.0,0.0,0.0,1.0
325000.0,8400,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,116.0,False,,,1.0,,,,,,,,,1.0
229000.0,1300,APARTMENT,APARTMENT,GOOD,3.0,131.0,False,0.0,,,,,,,,2.0,0.0,0.0,0.0
895000.0,1000,HOUSE,HOUSE,JUST_RENOVATED,6.0,240.0,True,1.0,,,,,,,84.0,3.0,0.0,0.0,0.0
269000.0,4630,HOUSE,HOUSE,AS_NEW,3.0,119.0,False,0.0,,1.0,20.0,1.0,250.0,250.0,700.0,3.0,0.0,0.0,0.0
395000.0,9700,HOUSE,MIXED_USE_BUILDING,GOOD,2.0,442.0,False,0.0,,1.0,,,,,603.0,3.0,,0.0,
469000.0,9290,HOUSE,HOUSE,GOOD,3.0,182.0,False,0.0,,,,,,,327.0,3.0,0.0,0.0,0.0
249000.0,9255,APARTMENT,GROUND_FLOOR,AS_NEW,2.0,79.0,True,,,1.0,,,,,,2.0,,,1.0
220000.0,4030,HOUSE,HOUSE,GOOD,3.0,120.0,False,0.0,,1.0,35.0,,,,147.0,3.0,0.0,0.0,0.0
299000.0,1070,APARTMENT,APARTMENT,AS_NEW,2.0,92.0,True,,,1.0,23.0,1.0,18.0,18.0,,4.0,0.0,1.0,1.0
460912.0,9620,HOUSE,HOUSE,GOOD,3.0,175.0,True,,,1.0,12.0,1.0,60.0,60.0,348.0,,,0.0,
524987.0,9800,HOUSE,HOUSE,GOOD,4.0,213.0,False,,,,,,,,362.0,,,,
231000.0,2060,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,66.0,False,,,,,,,,,2.0,,,
265000.0,2275,APARTMENT,APARTMENT,AS_NEW,2.0,81.0,False,,,1.0,33.0,,,,,2.0,0.0,0.0,0.0
168000.0,1160,APARTMENT,FLAT_STUDIO,GOOD,0.0,40.0,False,0.0,,,,,,,,2.0,0.0,0.0,1.0
395000.0,1083,HOUSE,HOUSE,GOOD,2.0,136.0,False,0.0,,,,1.0,83.0,83.0,131.0,,,,
249000.0,2300,APARTMENT,APARTMENT,AS_NEW,2.0,79.0,False,,,1.0,6.0,,,,,2.0,,,1.0
299000.0,2940,HOUSE,HOUSE,TO_BE_DONE_UP,5.0,158.0,False,,1.0,1.0,36.0,,,,334.0,3.0,,,
,1150,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
295000.0,9940,APARTMENT,GROUND_FLOOR,AS_NEW,1.0,80.0,True,0.0,,1.0,15.0,,,,,2.0,0.0,0.0,1.0
250000.0,1650,APARTMENT,APARTMENT,TO_BE_DONE_UP,2.0,70.0,False,,,1.0,,,,,,2.0,,,1.0
155000.0,6001,HOUSE,MIXED_USE_BUILDING,TO_RENOVATE,3.0,150.0,False,,,,,,,,170.0,2.0,,,
,8870,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
290000.0,5100,HOUSE,HOUSE,,3.0,120.0,False,0.0,,1.0,8.0,,,,281.0,2.0,,,
399000.0,3080,HOUSE,HOUSE,TO_RENOVATE,3.0,150.0,False,0.0,,1.0,25.0,,,,582.0,4.0,0.0,0.0,
875000.0,1050,APARTMENT,TRIPLEX,AS_NEW,3.0,184.0,True,0.0,,1.0,13.0,,,,,2.0,0.0,0.0,0.0
339000.0,2800,APARTMENT,APARTMENT,,2.0,95.0,False,0.0,,,,,,,,2.0,0.0,0.0,0.0
235000.0,2100,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,80.0,False,,,,,,,,,2.0,,,
459000.0,9190,HOUSE,HOUSE,GOOD,3.0,196.0,False,,,,,,,,256.0,,,,
1900000.0,2930,HOUSE,VILLA,GOOD,5.0,1126.0,False,,,,,1.0,3576.0,3576.0,3576.0,4.0,,0.0,0.0
229000.0,9700,APARTMENT,APARTMENT,,1.0,63.0,False,,,,,,,,,,,1.0,1.0
219000.0,1070,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,90.0,False,,,,,,,,,,,,1.0
149000.0,9300,HOUSE,HOUSE,GOOD,2.0,78.0,False,0.0,,1.0,11.0,,,,50.0,2.0,,0.0,0.0
398000.0,9051,APARTMENT,APARTMENT,AS_NEW,2.0,94.0,True,0.0,,1.0,3.0,,,,,2.0,0.0,1.0,1.0
,1000,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
,9690,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
135000.0,8610,APARTMENT,APARTMENT,GOOD,1.0,55.0,False,,,1.0,,,,,,,,,1.0
254000.0,2100,APARTMENT,APARTMENT,GOOD,2.0,106.0,False,,,1.0,15.0,,,,,,,0.0,0.0
219000.0,4460,APARTMENT,APARTMENT,GOOD,2.0,75.0,False,,,1.0,30.0,,,,,3.0,,,
330000.0,6767,HOUSE,HOUSE,GOOD,4.0,140.0,False,,,1.0,20.0,1.0,1000.0,1000.0,1250.0,4.0,,,
290000.0,1080,APARTMENT,PENTHOUSE,TO_BE_DONE_UP,3.0,,False,,,1.0,60.0,,,,,2.0,,,1.0
229000.0,2850,HOUSE,HOUSE,TO_RENOVATE,3.0,128.0,False,,,,,1.0,119.0,119.0,280.0,2.0,,,
299000.0,9080,HOUSE,MIXED_USE_BUILDING,TO_RENOVATE,2.0,83.0,False,,,,,,,,695.0,,,,
1250000.0,8300,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,75.0,True,1.0,,1.0,4.0,,,,,2.0,,0.0,1.0
374000.0,8310,HOUSE,HOUSE,TO_RENOVATE,4.0,201.0,False,,,1.0,,1.0,410.0,410.0,410.0,2.0,0.0,0.0,0.0
625000.0,1060,HOUSE,APARTMENT_BLOCK,TO_RENOVATE,7.0,230.0,False,,,,,,,,0.0,,,,
149500.0,2140,APARTMENT,APARTMENT,GOOD,1.0,48.0,False,,,1.0,20.0,,,,,,,,1.0
,9620,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
538000.0,9990,HOUSE,HOUSE,TO_RESTORE,4.0,210.0,False,,,1.0,,,,,5675.0,4.0,,,
1595000.0,8510,HOUSE,VILLA,GOOD,5.0,840.0,False,1.0,1.0,,,,,,2347.0,4.0,1.0,,
369000.0,2060,HOUSE,HOUSE,TO_BE_DONE_UP,7.0,329.0,False,,,1.0,6.0,,,,329.0,2.0,,,
710000.0,8300,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,80.0,True,0.0,,1.0,,,,,,2.0,,1.0,1.0
300000.0,8370,APARTMENT,APARTMENT,TO_BE_DONE_UP,2.0,83.0,False,,,,,,,,,2.0,,,1.0
119000.0,8500,APARTMENT,APARTMENT,GOOD,1.0,40.0,False,,,1.0,3.0,,,,,2.0,,,
1690000.0,8020,HOUSE,COUNTRY_COTTAGE,TO_BE_DONE_UP,3.0,495.0,False,,1.0,1.0,,,,,8698.0,4.0,1.0,0.0,0.0
315000.0,2340,HOUSE,HOUSE,,4.0,175.0,False,,,,,,,,975.0,4.0,,,
377000.0,3078,HOUSE,HOUSE,,3.0,199.0,False,,,,,,,,400.0,,,,
449900.0,2400,HOUSE,HOUSE,,3.0,207.0,False,,,1.0,,,,,595.0,4.0,,,
239000.0,9000,APARTMENT,APARTMENT,AS_NEW,1.0,56.0,False,,,,,,,,,2.0,,,
335000.0,8930,HOUSE,HOUSE,GOOD,3.0,150.0,False,,,1.0,,,,,192.0,2.0,,,
975000.0,8300,APARTMENT,APARTMENT,AS_NEW,3.0,110.0,False,,,,,,,,,,,,1.0
250000.0,1400,APARTMENT,APARTMENT,GOOD,2.0,98.0,False,0.0,,1.0,10.0,,,,,2.0,1.0,1.0,1.0
439000.0,1020,HOUSE,HOUSE,AS_NEW,7.0,290.0,True,0.0,,1.0,27.0,1.0,18.0,18.0,0.0,2.0,0.0,0.0,0.0
250000.0,1140,APARTMENT,APARTMENT,TO_BE_DONE_UP,1.0,93.0,False,,,,,1.0,100.0,100.0,,2.0,,,
265000.0,8800,APARTMENT,APARTMENT,GOOD,2.0,94.0,False,,,1.0,11.0,,,,,,,,1.0
735000.0,8520,HOUSE,COUNTRY_COTTAGE,TO_RENOVATE,4.0,250.0,False,,,1.0,,,,,12518.0,4.0,,,
559367.0,8700,HOUSE,HOUSE,GOOD,3.0,207.0,True,,,,,,,,872.0,,,,
659000.0,9100,HOUSE,HOUSE,,5.0,322.0,False,0.0,,,,,,,314.0,2.0,0.0,0.0,0.0
105000.0,8500,APARTMENT,APARTMENT,,1.0,59.0,False,0.0,,,,,,,,,,0.0,
425000.0,3000,APARTMENT,APARTMENT,GOOD,2.0,112.0,False,0.0,,1.0,,,,,,,,,1.0
474638.0,4790,HOUSE,HOUSE,AS_NEW,4.0,190.0,False,,,1.0,28.0,1.0,595.0,595.0,812.0,3.0,0.0,0.0,0.0
440000.0,1000,APARTMENT,APARTMENT,AS_NEW,1.0,62.0,True,1.0,,1.0,24.0,,,,,2.0,0.0,0.0,1.0
110000.0,4800,APARTMENT,APARTMENT,GOOD,2.0,102.0,False,0.0,,1.0,10.0,,,,,4.0,0.0,0.0,0.0
380000.0,9800,APARTMENT,APARTMENT,AS_NEW,2.0,94.0,True,0.0,,1.0,30.0,,,,,4.0,0.0,0.0,1.0
499900.0,2140,HOUSE,APARTMENT_BLOCK,TO_BE_DONE_UP,4.0,225.0,False,,,,,1.0,12.0,12.0,125.0,2.0,,,
170000.0,7340,APARTMENT,APARTMENT,GOOD,3.0,149.0,False,,,1.0,10.0,,,,,,0.0,0.0,0.0
149000.0,3600,APARTMENT,APARTMENT,TO_BE_DONE_UP,2.0,84.0,False,,,1.0,,,,,,,,,1.0
1195000.0,8300,APARTMENT,APARTMENT,AS_NEW,3.0,105.0,True,1.0,,1.0,,,,,,2.0,,,1.0
334900.0,7090,APARTMENT,APARTMENT,,3.0,121.0,False,,,1.0,21.0,,,,,2.0,,,
337500.0,2300,HOUSE,HOUSE,AS_NEW,3.0,142.0,False,0.0,,1.0,,1.0,84.0,84.0,173.0,3.0,,,
149000.0,9300,HOUSE,HOUSE,TO_RENOVATE,2.0,113.0,False,,,,,,,,60.0,2.0,,,
115000.0,8940,HOUSE,HOUSE,TO_RENOVATE,2.0,115.0,False,,,1.0,40.0,1.0,105.0,105.0,257.0,,,,
600000.0,8930,HOUSE,APARTMENT_BLOCK,GOOD,6.0,230.0,False,0.0,,1.0,,,,,438.0,2.0,0.0,0.0,1.0
199000.0,4280,HOUSE,HOUSE,GOOD,3.0,184.0,False,0.0,,1.0,97.0,1.0,444.0,444.0,576.0,3.0,0.0,0.0,0.0
499000.0,9980,HOUSE,HOUSE,GOOD,3.0,391.0,True,0.0,,1.0,,,,,1463.0,,,,
220000.0,6040,APARTMENT,APARTMENT,AS_NEW,2.0,108.0,False,0.0,,1.0,30.0,,,,,3.0,0.0,0.0,0.0
199999.0,4030,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,250.0,False,0.0,,1.0,27.0,,,,138.0,2.0,0.0,0.0,0.0
,1200,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
209000.0,1470,HOUSE,HOUSE,GOOD,2.0,116.0,False,0.0,,1.0,25.0,1.0,382.0,382.0,563.0,2.0,0.0,0.0,0.0
349000.0,9500,HOUSE,HOUSE,TO_RENOVATE,5.0,408.0,False,,,,,,,,2103.0,4.0,,,
1495000.0,8301,APARTMENT,APARTMENT,GOOD,3.0,112.0,False,,,1.0,,,,,,2.0,,,1.0
275000.0,7100,HOUSE,HOUSE,GOOD,3.0,,False,,,1.0,,,,,0.0,3.0,,,
295000.0,1745,HOUSE,HOUSE,GOOD,3.0,130.0,False,0.0,,1.0,12.0,1.0,150.0,150.0,279.0,3.0,,,
179000.0,1083,APARTMENT,APARTMENT,,2.0,85.0,False,0.0,,1.0,8.0,,,,,2.0,,,1.0
725000.0,8200,HOUSE,HOUSE,AS_NEW,3.0,175.0,False,0.0,,,,,,,2697.0,4.0,0.0,0.0,0.0
276664.0,8800,APARTMENT,APARTMENT,GOOD,2.0,95.0,False,,,1.0,11.0,,,,,,,0.0,
399000.0,2100,HOUSE,MANSION,TO_BE_DONE_UP,6.0,257.0,False,,,,,1.0,104.0,104.0,235.0,,,,
1975000.0,9111,HOUSE,VILLA,GOOD,3.0,322.0,False,,,,,1.0,38690.0,38690.0,38690.0,4.0,,0.0,0.0
335000.0,4430,HOUSE,HOUSE,JUST_RENOVATED,4.0,196.0,False,1.0,1.0,1.0,62.0,1.0,98.0,98.0,270.0,2.0,0.0,0.0,0.0
279000.0,2490,HOUSE,BUNGALOW,TO_RENOVATE,2.0,114.0,False,,,,,,,,1650.0,4.0,,,
395000.0,8620,APARTMENT,APARTMENT,,1.0,44.0,False,1.0,,1.0,,,,,,2.0,0.0,0.0,1.0
549000.0,9000,HOUSE,APARTMENT_BLOCK,TO_RENOVATE,3.0,220.0,False,0.0,,,,,,,71.0,,,,
,8432,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
360000.0,4102,HOUSE,HOUSE,GOOD,3.0,171.0,False,0.0,,1.0,20.0,1.0,220.0,220.0,395.0,3.0,0.0,0.0,0.0
1295000.0,8300,APARTMENT,PENTHOUSE,AS_NEW,3.0,130.0,True,1.0,,1.0,10.0,,,,,2.0,0.0,1.0,1.0
301160.0,2230,APARTMENT,APARTMENT,,1.0,93.0,False,,,1.0,22.0,,,,,,,,1.0
,8520,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
220000.0,8700,HOUSE,HOUSE,,3.0,160.0,False,,,1.0,,,,,280.0,2.0,,,
,8560,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
,3620,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
249000.0,2000,APARTMENT,DUPLEX,AS_NEW,1.0,61.0,False,,,,,,,,,2.0,,,1.0
165000.0,2610,APARTMENT,APARTMENT,GOOD,1.0,50.0,False,,,,,,,,,4.0,,,1.0
465000.0,1050,APARTMENT,PENTHOUSE,AS_NEW,1.0,99.0,True,0.0,,1.0,20.0,,,,,2.0,0.0,1.0,1.0
,2100,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
295000.0,8620,APARTMENT,APARTMENT,GOOD,2.0,70.0,False,1.0,,1.0,3.0,,,,,2.0,,,1.0
449000.0,2018,APARTMENT,APARTMENT,GOOD,3.0,157.0,False,,,1.0,15.0,,,,,2.0,,,1.0
525000.0,8580,HOUSE,VILLA,AS_NEW,4.0,184.0,True,,,1.0,120.0,1.0,240.0,240.0,859.0,4.0,,,
349000.0,2360,HOUSE,HOUSE,GOOD,3.0,169.0,False,,1.0,1.0,,,,,457.0,2.0,,,
745000.0,2630,HOUSE,VILLA,TO_RENOVATE,4.0,242.0,False,,,1.0,,,,,926.0,,,,
595000.0,1180,HOUSE,HOUSE,GOOD,4.0,171.0,False,0.0,,1.0,15.0,1.0,30.0,30.0,110.0,2.0,0.0,0.0,0.0
400000.0,59570,HOUSE,COUNTRY_COTTAGE,GOOD,4.0,466.0,False,0.0,,1.0,65.0,,,,15348.0,4.0,,,
312000.0,2900,HOUSE,HOUSE,GOOD,3.0,202.0,False,,,,,,,,0.0,3.0,,,
479738.0,3360,HOUSE,HOUSE,,3.0,176.0,False,0.0,,,,,,,508.0,,,,
625000.0,3150,HOUSE,VILLA,AS_NEW,5.0,212.0,True,0.0,,1.0,110.0,1.0,265.0,265.0,590.0,4.0,0.0,0.0,0.0
298250.0,3580,APARTMENT,APARTMENT,,2.0,106.0,False,,,1.0,14.0,,,,,,,0.0,0.0
880000.0,1150,HOUSE,APARTMENT_BLOCK,,3.0,300.0,False,0.0,,1.0,17.0,,,,0.0,3.0,,,
